1, 10, 1, W
3, 10, 2, W
1, 2, 3, W
2, 6, 4, W
2, 10, 5, R
3, 2, 6, W
3, 8, 7, W
2, 2, 8, W
2, 10, 9, W
3, 10, 10, W
0, 10, 11, R
0, 8, 12, W
1, 4, 13, R
0, 8, 14, R
3, 6, 15, W
3, 6, 16, W
0, 8, 17, R
0, 10, 18, W
1, 2, 19, R
3, 4, 20, R
3, 8, 21, W
3, 8, 22, R
3, 4, 23, R
0, 10, 24, R
1, 6, 25, R
1, 10, 26, W
2, 6, 27, R
1, 2, 28, W
1, 6, 29, R
2, 8, 30, W
1, 10, 31, W
1, 2, 32, R
0, 10, 33, W
1, 10, 34, W
2, 10, 35, R
1, 6, 36, W
1, 10, 37, W
0, 10, 38, R
1, 2, 39, W
0, 8, 40, R
1, 8, 41, W
0, 4, 42, W
0, 6, 43, R
1, 8, 44, W
2, 10, 45, R
2, 6, 46, W
0, 8, 47, W
3, 4, 48, R
1, 8, 49, R
1, 6, 50, W
2, 2, 51, W
2, 10, 52, W
2, 10, 53, R
0, 8, 54, W
3, 2, 55, W
3, 10, 56, W
2, 2, 57, R
2, 4, 58, R
3, 6, 59, W
1, 8, 60, W
3, 8, 61, R
3, 2, 62, W
2, 8, 63, W
0, 2, 64, R
3, 4, 65, W
0, 8, 66, W
1, 6, 67, W
3, 10, 68, W
1, 8, 69, W
1, 6, 70, R
3, 2, 71, W
2, 4, 72, R
1, 2, 73, W
2, 8, 74, R
1, 6, 75, R
3, 4, 76, W
2, 6, 77, W
0, 10, 78, W
3, 4, 79, R
1, 10, 80, W
1, 10, 81, W
1, 2, 82, R
0, 4, 83, W
2, 10, 84, W
2, 2, 85, W
2, 8, 86, W
1, 4, 87, W
1, 10, 88, R
1, 8, 89, W
0, 6, 90, W
3, 4, 91, R
3, 6, 92, W
2, 2, 93, W
0, 6, 94, W
0, 6, 95, R
2, 2, 96, W
2, 10, 97, R
2, 10, 98, W
2, 2, 99, R
1, 2, 100, R
