0, 58, 10, W
3, 58, 11, W
1, 4556, 12, R
0, 45, 12, W
0, 45, 13, W
0, 45, 14, W
1, 45, 14, W
2, 45, 14, W
3, 45, 14, W
0, 45, 15, W
1, 45, 15, W
2, 45, 15, W
3, 45, 15, W
0, 45, 16, W
1, 45, 16, W
2, 45, 16, W
3, 45, 16, W
0, 45, 17, W
1, 45, 17, W
2, 45, 17, W
3, 45, 17, W
0, 45, 18, W
1, 45, 18, W
2, 45, 18, W
3, 45, 18, W
0, 45, 18, W
1, 45, 18, W
2, 45, 18, W
3, 45, 18, W
0, 45, 19, W
0, 45, 19, W
0, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
1, 45, 19, W
