2, 12, 1, R
0, 12, 2, R
0, 11, 3, W
0, 14, 4, R
3, 10, 5, R
2, 13, 6, W
1, 10, 7, W
0, 13, 8, W
2, 13, 9, W
3, 12, 10, W
0, 11, 11, W
2, 10, 12, R
2, 12, 13, W
0, 14, 14, R
1, 13, 15, R
2, 11, 16, W
3, 11, 17, W
2, 12, 18, W
1, 13, 19, R
1, 10, 20, R
2, 14, 21, R
1, 10, 22, W
3, 14, 23, R
3, 14, 24, R
3, 14, 25, W
0, 13, 26, W
2, 13, 27, W
1, 13, 28, R
2, 11, 29, W
1, 12, 30, R
0, 12, 31, R
3, 14, 32, W
3, 12, 33, W
3, 14, 34, R
3, 12, 35, W
3, 12, 36, R
3, 10, 37, R
2, 13, 38, R
3, 11, 39, W
3, 13, 40, W
2, 14, 41, W
1, 14, 42, R
1, 10, 43, W
1, 13, 44, R
3, 14, 45, R
2, 11, 46, R
3, 13, 47, R
2, 14, 48, R
1, 12, 49, W
2, 14, 50, R
2, 11, 51, R
3, 12, 52, R
2, 14, 53, R
3, 13, 54, W
3, 10, 55, W
0, 13, 56, R
3, 14, 57, R
0, 11, 58, W
0, 11, 59, R
1, 13, 60, W
2, 11, 61, R
2, 11, 62, W
0, 12, 63, R
1, 11, 64, R
3, 12, 65, R
1, 12, 66, R
1, 11, 67, W
3, 13, 68, R
2, 13, 69, W
0, 14, 70, R
3, 11, 71, R
1, 12, 72, W
1, 10, 73, R
0, 14, 74, W
0, 13, 75, R
1, 10, 76, R
1, 12, 77, R
0, 11, 78, R
2, 13, 79, R
0, 13, 80, R
1, 12, 81, W
0, 14, 82, W
2, 10, 83, W
3, 13, 84, R
3, 14, 85, W
2, 14, 86, W
1, 14, 87, R
1, 11, 88, R
3, 14, 89, R
2, 11, 90, W
3, 12, 91, R
3, 12, 92, R
3, 11, 93, R
3, 13, 94, R
2, 10, 95, W
0, 10, 96, W
1, 12, 97, W
2, 10, 98, R
1, 10, 99, W
2, 14, 100, W
1, 13, 101, W
0, 12, 102, R
1, 14, 103, W
3, 12, 104, W
3, 13, 105, W
0, 12, 106, W
2, 13, 107, R
1, 12, 108, R
0, 13, 109, R
0, 12, 110, W
3, 12, 111, R
0, 12, 112, W
1, 11, 113, W
0, 10, 114, W
3, 11, 115, R
1, 10, 116, R
2, 10, 117, W
1, 11, 118, R
1, 10, 119, R
3, 14, 120, W
2, 10, 121, R
2, 11, 122, R
2, 10, 123, R
1, 11, 124, W
0, 14, 125, W
1, 14, 126, W
0, 11, 127, W
2, 13, 128, W
0, 11, 129, W
1, 13, 130, R
1, 12, 131, R
0, 14, 132, R
1, 14, 133, W
1, 14, 134, W
0, 10, 135, W
2, 13, 136, R
3, 14, 137, W
2, 10, 138, W
2, 11, 139, R
2, 10, 140, R
2, 13, 141, R
3, 14, 142, R
0, 12, 143, W
3, 10, 144, W
0, 11, 145, R
2, 11, 146, W
2, 13, 147, W
1, 10, 148, W
3, 14, 149, W
1, 12, 150, W
